run_id,train_size,seed,image_id,tp,fp,fn,precision_standard,recall_standard,f1_standard,precision_legacy,recall_legacy,f1_legacy,result_image
baseline_B0_gaussian_threshold,0,0,395,1091,5822,539,0.1578186026,0.6693251534,0.2554137891,0.1578186026,0.6693251534,0.2554137891,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00395.png
baseline_B0_gaussian_threshold,0,0,396,1690,6105,587,0.2168056446,0.7422046552,0.3355837967,0.2168056446,0.7422046552,0.3355837967,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00396.png
baseline_B0_gaussian_threshold,0,0,397,716,3039,107,0.1906790945,0.8699878493,0.3128003495,0.1906790945,0.8699878493,0.3128003495,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00397.png
baseline_B0_gaussian_threshold,0,0,398,1311,2403,550,0.3529886914,0.7044599678,0.4703139013,0.3529886914,0.7044599678,0.4703139013,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00398.png
baseline_B0_gaussian_threshold,0,0,399,1802,38918,341,0.0442534381,0.8408772748,0.0840818421,0.0442534381,0.8408772748,0.0840818421,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00399.png
baseline_B0_gaussian_threshold,0,0,400,1590,67890,44,0.0228842832,0.9730722154,0.0447169334,0.0228842832,0.9730722154,0.0447169334,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00400.png
baseline_B0_gaussian_threshold,0,0,401,574,45322,38,0.0125065365,0.9379084967,0.0246839253,0.0125065365,0.9379084967,0.0246839253,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00401.png
baseline_B0_gaussian_threshold,0,0,402,4314,67026,63,0.0604709840,0.9856065798,0.1139506320,0.0604709840,0.9856065798,0.1139506320,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00402.png
baseline_B0_gaussian_threshold,0,0,403,3334,39940,570,0.0770439525,0.8539959016,0.1413370639,0.0770439525,0.8539959016,0.1413370639,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00403.png
baseline_B0_gaussian_threshold,0,0,404,2036,43226,239,0.0449825461,0.8949450549,0.0856595915,0.0449825461,0.8949450549,0.0856595915,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00404.png
baseline_B0_gaussian_threshold,0,0,405,1970,14386,651,0.1204450966,0.7516215185,0.2076197502,0.1204450966,0.7516215185,0.2076197502,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00405.png
baseline_B0_gaussian_threshold,0,0,406,756,34898,279,0.0212037920,0.7304347826,0.0412112622,0.0212037920,0.7304347826,0.0412112622,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00406.png
baseline_B0_gaussian_threshold,0,0,407,1983,25058,436,0.0733330868,0.8197602315,0.1346232179,0.0733330868,0.8197602315,0.1346232179,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00407.png
baseline_B0_gaussian_threshold,0,0,408,2563,23401,505,0.0987136035,0.8353976532,0.1765637917,0.0987136035,0.8353976532,0.1765637917,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00408.png
baseline_B0_gaussian_threshold,0,0,409,611,44821,103,0.0134486705,0.8557422969,0.0264811685,0.0134486705,0.8557422969,0.0264811685,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00409.png
baseline_B0_gaussian_threshold,0,0,410,3926,21198,1127,0.1562649260,0.7769641797,0.2601981642,0.1562649260,0.7769641797,0.2601981642,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00410.png
baseline_B1_canny_morph_cc,0,0,211,13,10777,2483,0.0012048193,0.0052083333,0.0019569472,0.0012048193,0.0052083333,0.0019569472,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00211.png
baseline_B1_canny_morph_cc,0,0,212,322,11686,3017,0.0268154564,0.0964360587,0.0419625986,0.0268154564,0.0964360587,0.0419625986,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00212.png
baseline_B1_canny_morph_cc,0,0,213,16,10517,999,0.0015190354,0.0157635468,0.0027710426,0.0015190354,0.0157635468,0.0027710426,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00213.png
baseline_B1_canny_morph_cc,0,0,214,516,11770,2856,0.0419990233,0.1530249110,0.0659088006,0.0419990233,0.1530249110,0.0659088006,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00214.png
baseline_B1_canny_morph_cc,0,0,215,8,11692,777,0.0006837607,0.0101910828,0.0012815378,0.0006837607,0.0101910828,0.0012815378,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00215.png
baseline_B1_canny_morph_cc,0,0,216,145,10599,4640,0.0134959047,0.0303030303,0.0186747376,0.0134959047,0.0303030303,0.0186747376,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00216.png
baseline_B1_canny_morph_cc,0,0,217,11,10636,1853,0.0010331549,0.0059012876,0.0017584526,0.0010331549,0.0059012876,0.0017584526,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00217.png
baseline_B1_canny_morph_cc,0,0,218,211,12235,2383,0.0169532380,0.0813415574,0.0280585106,0.0169532380,0.0813415574,0.0280585106,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00218.png
baseline_B1_canny_morph_cc,0,0,219,437,3667,3018,0.1064814815,0.1264833575,0.1156237598,0.1064814815,0.1264833575,0.1156237598,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00219.png
baseline_B1_canny_morph_cc,0,0,220,181,5036,1212,0.0346942687,0.1299353912,0.0547655068,0.0346942687,0.1299353912,0.0547655068,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00220.png
baseline_B1_canny_morph_cc,0,0,221,1293,5454,5962,0.1916407292,0.1782219159,0.1846879017,0.1916407292,0.1782219159,0.1846879017,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00221.png
baseline_B1_canny_morph_cc,0,0,222,311,6510,3063,0.0455944876,0.0921754594,0.0610102992,0.0455944876,0.0921754594,0.0610102992,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00222.png
baseline_B1_canny_morph_cc,0,0,223,116,8150,935,0.0140333898,0.1103710752,0.0249007191,0.0140333898,0.1103710752,0.0249007191,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00223.png
baseline_B1_canny_morph_cc,0,0,224,403,3577,4628,0.1012562814,0.0801033592,0.0894462324,0.1012562814,0.0801033592,0.0894462324,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00224.png
baseline_B1_canny_morph_cc,0,0,225,197,4990,3914,0.0379795643,0.0479202141,0.0423747042,0.0379795643,0.0479202141,0.0423747042,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00225.png
baseline_B1_canny_morph_cc,0,0,226,30,5866,659,0.0050881954,0.0435413643,0.0091116173,0.0050881954,0.0435413643,0.0091116173,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00226.png
baseline_B1_canny_morph_cc,0,0,227,96,5286,3806,0.0178372352,0.0246027678,0.0206807411,0.0178372352,0.0246027678,0.0206807411,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00227.png
baseline_B1_canny_morph_cc,0,0,228,188,4458,3770,0.0404649161,0.0474987367,0.0437006044,0.0404649161,0.0474987367,0.0437006044,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00228.png
baseline_B1_canny_morph_cc,0,0,229,148,6792,4835,0.0213256484,0.0297009833,0.0248259666,0.0213256484,0.0297009833,0.0248259666,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00229.png
baseline_B1_canny_morph_cc,0,0,230,97,5125,3579,0.0185752585,0.0263873776,0.0218026523,0.0185752585,0.0263873776,0.0218026523,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00230.png
baseline_B1_canny_morph_cc,0,0,231,184,5051,3986,0.0351480420,0.0441247002,0.0391281233,0.0351480420,0.0441247002,0.0391281233,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00231.png
baseline_B1_canny_morph_cc,0,0,232,0,3929,1363,0.0000000000,0.0000000000,0.0000000000,0.0002544529,0.0007331378,0.0003777862,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00232.png
baseline_B1_canny_morph_cc,0,0,233,45,3966,2561,0.0112191473,0.0172678434,0.0136013299,0.0112191473,0.0172678434,0.0136013299,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00233.png
baseline_B1_canny_morph_cc,0,0,234,703,4627,2776,0.1318949343,0.2020695602,0.1596094903,0.1318949343,0.2020695602,0.1596094903,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00234.png
baseline_B1_canny_morph_cc,0,0,235,22,9949,2822,0.0022063986,0.0077355837,0.0034334764,0.0022063986,0.0077355837,0.0034334764,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00235.png
baseline_B1_canny_morph_cc,0,0,236,896,7808,9178,0.1029411765,0.0889418305,0.0954308233,0.1029411765,0.0889418305,0.0954308233,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00236.png
baseline_B1_canny_morph_cc,0,0,237,146,5185,4136,0.0273869818,0.0340962167,0.0303755331,0.0273869818,0.0340962167,0.0303755331,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00237.png
baseline_B1_canny_morph_cc,0,0,238,150,6783,2641,0.0216356556,0.0537441777,0.0308515014,0.0216356556,0.0537441777,0.0308515014,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00238.png
baseline_B1_canny_morph_cc,0,0,239,263,103972,2525,0.0025231448,0.0943328551,0.0049148314,0.0025231448,0.0943328551,0.0049148314,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00239.png
baseline_B1_canny_morph_cc,0,0,240,646,104408,3656,0.0061492185,0.1501627150,0.0118146238,0.0061492185,0.1501627150,0.0118146238,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00240.png
baseline_B1_canny_morph_cc,0,0,241,90,102487,2978,0.0008773897,0.0293350717,0.0017038194,0.0008773897,0.0293350717,0.0017038194,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00241.png
baseline_B1_canny_morph_cc,0,0,242,12,112217,2031,0.0001069242,0.0058737151,0.0002100252,0.0001069242,0.0058737151,0.0002100252,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00242.png
baseline_B1_canny_morph_cc,0,0,243,328,7614,2798,0.0412994208,0.1049264235,0.0592699675,0.0412994208,0.1049264235,0.0592699675,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00243.png
baseline_B1_canny_morph_cc,0,0,244,30,5276,2228,0.0056539766,0.0132860939,0.0079323109,0.0056539766,0.0132860939,0.0079323109,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00244.png
baseline_B1_canny_morph_cc,0,0,245,5,11175,2158,0.0004472272,0.0023116043,0.0007494566,0.0004472272,0.0023116043,0.0007494566,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00245.png
baseline_B1_canny_morph_cc,0,0,246,0,9463,1469,0.0000000000,0.0000000000,0.0000000000,0.0001056636,0.0006802721,0.0001829157,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00246.png
baseline_B1_canny_morph_cc,0,0,247,5,9798,983,0.0005100479,0.0050607287,0.0009266982,0.0005100479,0.0050607287,0.0009266982,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00247.png
baseline_B1_canny_morph_cc,0,0,248,24,8624,1842,0.0027752081,0.0128617363,0.0045653414,0.0027752081,0.0128617363,0.0045653414,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00248.png
baseline_B1_canny_morph_cc,0,0,249,22,13143,1392,0.0016710976,0.0155586987,0.0030180396,0.0016710976,0.0155586987,0.0030180396,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00249.png
baseline_B1_canny_morph_cc,0,0,250,32,7991,1878,0.0039885330,0.0167539267,0.0064431692,0.0039885330,0.0167539267,0.0064431692,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00250.png
baseline_B1_canny_morph_cc,0,0,251,0,9807,1380,0.0000000000,0.0000000000,0.0000000000,0.0001019576,0.0007241130,0.0001787470,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00251.png
baseline_B1_canny_morph_cc,0,0,252,9,100704,3095,0.0000893628,0.0028994845,0.0001733820,0.0000893628,0.0028994845,0.0001733820,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00252.png
baseline_B1_canny_morph_cc,0,0,253,7,108181,1743,0.0000647022,0.0040000000,0.0001273445,0.0000647022,0.0040000000,0.0001273445,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00253.png
baseline_B1_canny_morph_cc,0,0,254,0,109054,1689,0.0000000000,0.0000000000,0.0000000000,0.0000091697,0.0005917160,0.0000180595,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00254.png
baseline_B1_canny_morph_cc,0,0,255,50,100422,1878,0.0004976511,0.0259336100,0.0009765625,0.0004976511,0.0259336100,0.0009765625,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00255.png
baseline_B1_canny_morph_cc,0,0,256,84,100503,1928,0.0008350980,0.0417495030,0.0016374429,0.0008350980,0.0417495030,0.0016374429,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00256.png
baseline_B1_canny_morph_cc,0,0,257,438,118394,2062,0.0036858759,0.1752000000,0.0072198596,0.0036858759,0.1752000000,0.0072198596,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00257.png
baseline_B1_canny_morph_cc,0,0,258,383,94223,2118,0.0040483690,0.1531387445,0.0078882058,0.0040483690,0.1531387445,0.0078882058,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00258.png
baseline_B1_canny_morph_cc,0,0,259,324,86504,2118,0.0037315152,0.1326781327,0.0072588776,0.0037315152,0.1326781327,0.0072588776,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00259.png
baseline_B1_canny_morph_cc,0,0,260,440,106381,1070,0.0041190403,0.2913907285,0.0081232519,0.0041190403,0.2913907285,0.0081232519,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00260.png
baseline_B1_canny_morph_cc,0,0,261,270,95223,685,0.0028274324,0.2827225131,0.0055988719,0.0028274324,0.2827225131,0.0055988719,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00261.png
baseline_B1_canny_morph_cc,0,0,262,286,105869,2123,0.0026941736,0.1187214612,0.0052687815,0.0026941736,0.1187214612,0.0052687815,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00262.png
baseline_B1_canny_morph_cc,0,0,263,159,95542,1302,0.0016614246,0.1088295688,0.0032728845,0.0016614246,0.1088295688,0.0032728845,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00263.png
baseline_B1_canny_morph_cc,0,0,264,164,110247,1490,0.0014853592,0.0991535671,0.0029268728,0.0014853592,0.0991535671,0.0029268728,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00264.png
baseline_B1_canny_morph_cc,0,0,265,595,88411,2229,0.0066849426,0.2106940510,0.0129587281,0.0066849426,0.2106940510,0.0129587281,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00265.png
baseline_B1_canny_morph_cc,0,0,266,121,93931,3453,0.0012865223,0.0338556240,0.0024788478,0.0012865223,0.0338556240,0.0024788478,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00266.png
baseline_B1_canny_morph_cc,0,0,267,87,76516,1531,0.0011357258,0.0537700865,0.0022244666,0.0011357258,0.0537700865,0.0022244666,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00267.png
baseline_B1_canny_morph_cc,0,0,268,211,96826,1984,0.0021744283,0.0961275626,0.0042526604,0.0021744283,0.0961275626,0.0042526604,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00268.png
baseline_B1_canny_morph_cc,0,0,269,66,84267,1643,0.0007826118,0.0386190755,0.0015341345,0.0007826118,0.0386190755,0.0015341345,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00269.png
baseline_B1_canny_morph_cc,0,0,270,152,73302,3210,0.0020693223,0.0452111838,0.0039575089,0.0020693223,0.0452111838,0.0039575089,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00270.png
baseline_B1_canny_morph_cc,0,0,271,152,88431,1264,0.0017159049,0.1073446328,0.0033778153,0.0017159049,0.1073446328,0.0033778153,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00271.png
baseline_B1_canny_morph_cc,0,0,272,20,91219,996,0.0002192045,0.0196850394,0.0004335808,0.0002192045,0.0196850394,0.0004335808,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00272.png
baseline_B1_canny_morph_cc,0,0,273,99,98966,1598,0.0009993439,0.0583382440,0.0019650265,0.0009993439,0.0583382440,0.0019650265,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00273.png
baseline_B1_canny_morph_cc,0,0,274,55,75169,2009,0.0007311496,0.0266472868,0.0014232481,0.0007311496,0.0266472868,0.0014232481,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00274.png
baseline_B1_canny_morph_cc,0,0,275,118,93480,547,0.0012607107,0.1774436090,0.0025036335,0.0012607107,0.1774436090,0.0025036335,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00275.png
baseline_B1_canny_morph_cc,0,0,276,0,108122,1417,0.0000000000,0.0000000000,0.0000000000,0.0000092487,0.0007052186,0.0000182580,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00276.png
baseline_B1_canny_morph_cc,0,0,277,23,90888,761,0.0002529947,0.0293367347,0.0005016631,0.0002529947,0.0293367347,0.0005016631,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00277.png
baseline_B1_canny_morph_cc,0,0,278,0,103379,1382,0.0000000000,0.0000000000,0.0000000000,0.0000096731,0.0007230658,0.0000190907,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00278.png
baseline_B1_canny_morph_cc,0,0,279,0,10316,915,0.0000000000,0.0000000000,0.0000000000,0.0000969274,0.0010917031,0.0001780468,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00279.png
baseline_B1_canny_morph_cc,0,0,280,30,6283,1332,0.0047520988,0.0220264317,0.0078175896,0.0047520988,0.0220264317,0.0078175896,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00280.png
baseline_B1_canny_morph_cc,0,0,281,0,8915,734,0.0000000000,0.0000000000,0.0000000000,0.0001121579,0.0013605442,0.0002072324,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00281.png
baseline_B1_canny_morph_cc,0,0,282,41,7915,1091,0.0051533434,0.0362190813,0.0090228873,0.0051533434,0.0362190813,0.0090228873,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00282.png
baseline_B1_canny_morph_cc,0,0,283,2918,81681,4632,0.0344921335,0.3864900662,0.0633322120,0.0344921335,0.3864900662,0.0633322120,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00283.png
baseline_B1_canny_morph_cc,0,0,284,5648,44256,3690,0.1131773004,0.6048404369,0.1906755342,0.1131773004,0.6048404369,0.1906755342,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00284.png
baseline_B1_canny_morph_cc,0,0,285,3202,57805,4871,0.0524857803,0.3966307445,0.0927041112,0.0524857803,0.3966307445,0.0927041112,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00285.png
baseline_B1_canny_morph_cc,0,0,286,10226,52240,12219,0.1637050556,0.4556025841,0.2408639634,0.1637050556,0.4556025841,0.2408639634,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00286.png
baseline_B1_canny_morph_cc,0,0,287,378,93147,2359,0.0040417001,0.1381074169,0.0078535663,0.0040417001,0.1381074169,0.0078535663,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00287.png
baseline_B1_canny_morph_cc,0,0,288,166,51396,3535,0.0032194252,0.0448527425,0.0060076362,0.0032194252,0.0448527425,0.0060076362,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00288.png
baseline_B1_canny_morph_cc,0,0,289,1600,76849,5949,0.0203954161,0.2119486025,0.0372101677,0.0203954161,0.2119486025,0.0372101677,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00289.png
baseline_B1_canny_morph_cc,0,0,290,2344,55756,5293,0.0403442341,0.3069268037,0.0713144804,0.0403442341,0.3069268037,0.0713144804,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00290.png
baseline_B1_canny_morph_cc,0,0,291,1065,69767,3637,0.0150355771,0.2264993620,0.0281992215,0.0150355771,0.2264993620,0.0281992215,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00291.png
baseline_B1_canny_morph_cc,0,0,292,1144,48459,5819,0.0230631212,0.1642969984,0.0404483258,0.0230631212,0.1642969984,0.0404483258,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00292.png
baseline_B1_canny_morph_cc,0,0,293,577,52124,2888,0.0109485589,0.1665223665,0.0205462379,0.0109485589,0.1665223665,0.0205462379,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00293.png
baseline_B1_canny_morph_cc,0,0,294,217,47993,1236,0.0045011408,0.1493461803,0.0087389002,0.0045011408,0.1493461803,0.0087389002,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00294.png
baseline_B1_canny_morph_cc,0,0,295,338,60402,1933,0.0055647020,0.1488331132,0.0107282855,0.0055647020,0.1488331132,0.0107282855,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00295.png
baseline_B1_canny_morph_cc,0,0,296,2752,71632,8223,0.0369972037,0.2507517084,0.0644806054,0.0369972037,0.2507517084,0.0644806054,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00296.png
baseline_B1_canny_morph_cc,0,0,297,4983,53108,16398,0.0857792085,0.2330573874,0.1254026575,0.0857792085,0.2330573874,0.1254026575,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00297.png
baseline_B1_canny_morph_cc,0,0,298,3271,59696,13257,0.0519478457,0.1979065828,0.0822944839,0.0519478457,0.1979065828,0.0822944839,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00298.png
