run_id,train_size,seed,image_id,tp,fp,fn,precision_standard,recall_standard,f1_standard,precision_legacy,recall_legacy,f1_legacy,result_image
levelA_M1_fixedparam,0,0,126,328,176825,6923,0.0018515069,0.0452351400,0.0035574066,0.0018515069,0.0452351400,0.0035574066,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00126.png
levelA_M1_fixedparam,0,0,127,3344,192464,1860,0.0170779539,0.6425826287,0.0332716455,0.0170779539,0.6425826287,0.0332716455,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00127.png
levelA_M1_fixedparam,0,0,128,88,184341,4376,0.0004771484,0.0197132616,0.0009317444,0.0004771484,0.0197132616,0.0009317444,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00128.png
levelA_M1_fixedparam,0,0,129,191,193285,4164,0.0009872025,0.0438576349,0.0019309411,0.0009872025,0.0438576349,0.0019309411,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00129.png
levelA_M1_fixedparam,0,0,130,3289,188535,3050,0.0171459254,0.5188515539,0.0331948951,0.0171459254,0.5188515539,0.0331948951,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M1_fixedparam_train_sanity_crack_00130.png
levelA_M2_fixedparam,0,0,111,0,80,1309,0.0000000000,0.0000000000,0.0000000000,0.0123456790,0.0007633588,0.0014378145,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00111.png
levelA_M2_fixedparam,0,0,112,0,47,1365,0.0000000000,0.0000000000,0.0000000000,0.0208333333,0.0007320644,0.0014144272,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00112.png
levelA_M2_fixedparam,0,0,113,0,79,1342,0.0000000000,0.0000000000,0.0000000000,0.0125000000,0.0007446016,0.0014054814,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00113.png
levelA_M2_fixedparam,0,0,114,0,54,1339,0.0000000000,0.0000000000,0.0000000000,0.0181818182,0.0007462687,0.0014336918,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00114.png
levelA_M2_fixedparam,0,0,115,0,45,1803,0.0000000000,0.0000000000,0.0000000000,0.0217391304,0.0005543237,0.0010810811,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00115.png
levelA_M2_fixedparam,0,0,116,0,38,1288,0.0000000000,0.0000000000,0.0000000000,0.0256410256,0.0007757952,0.0015060241,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00116.png
levelA_M2_fixedparam,0,0,117,0,100,1774,0.0000000000,0.0000000000,0.0000000000,0.0099009901,0.0005633803,0.0010660981,./imgs_0710_2026_v1/output/traditional_baseline/levelA_fixedparam/train_sanity/resImgs/levelA_M2_fixedparam_train_sanity_crack_00117.png
